8,1,1,2,341,4.1558233434881,99.6784456302209,18.1196410450302
8,1,2,2,256.5,4.69024274345982,99.9229058312737,19.2213752501429
8,1,3,2,257.5,4.27948543646423,100.45192467066,18.0531731833947
8,1,4,2,257.5,5.10099176211437,101.377130710318,18.7905699818034
8,1,5,2,257,4.83342745036595,101.091488494457,19.277287632071
8,2,1,2,254,478.009186953126,101.569346878077,18.4895859673043
8,2,2,2,253.5,695.946455721494,102.971338970018,17.8299808153683
8,2,3,1,404,472.298920631758,100.769407011089,17.1270493299433
8,2,4,2,255.5,679.493409571166,101.846344245413,19.0590082468841
8,2,5,2,261,707.920962020029,103.532514285273,19.2108695344861
8,2,6,2,259.5,405.148066800337,99.2797970417869,19.4278581407333
8,2,7,2,247,432.995476539941,100.782579175402,17.3289437366755
8,2,8,2,247,643.668359700966,103.868065953283,18.004855316243
8,2,9,2,256,492.197312350594,100.072779574545,19.1044839282357
8,3,1,2,258,661.220813988765,99.8683592931153,19.6488332373073
8,3,2,2,231.5,895.10681244226,104.021799752509,20.70292584265
8,3,3,2,247.5,683.342636258696,100.794752722852,19.654679431366
8,3,4,2,242.5,915.854926936495,103.535286615866,20.1300434196499
8,3,5,2,234.5,836.71044737428,103.038251979927,20.7666815823856
8,3,6,2,244,745.243774814635,101.20517372729,19.5010466384309
8,3,7,2,253.5,560.94475891636,99.3295821985303,19.1427214480144
8,3,8,2,246.5,793.925600016442,101.171734161603,20.024233776269
8,3,9,2,241.5,631.518003395027,101.328282397766,18.8723948825303
8,4,1,1,418,613.524000292197,101.508753897706,18.6495110176756
8,4,2,2,258.5,430.029005760381,97.6035920937827,18.414597179297
8,4,3,1,412,522.639349543984,100.402813958123,18.8299949398075
8,4,4,2,255.5,601.221015130172,101.531297770436,19.1541847388952
8,4,5,2,263.5,446.784121327013,99.5125738641643,18.8307964100339
8,4,6,1,402,495.283792699595,100.960438145345,16.8630073691433
8,4,7,2,248.5,515.481226205965,99.2771819082058,18.7238992913988
8,4,8,2,256,711.242356534421,102.12301041979,19.5258593164001
8,4,9,1,403,514.033272098635,100.606547737058,17.4773801397967
8,5,1,2,248.5,667.479660945399,100.354589705528,19.2546972719148
8,5,2,2,245,727.032019980323,101.333140316014,19.3767844615244
8,5,3,2,246,884.050506449634,101.511613413655,19.0309219929325
8,5,4,2,245,860.289131099071,102.33380201211,19.9361668633994
8,5,5,2,246.5,411.678676538881,97.5249489422195,18.712769355356
8,5,6,2,246.5,504.2280054385,97.1685532931574,19.4297407731012
8,5,7,2,246,540.2738957566,98.3867113254406,19.2322758500305
8,5,8,2,238.5,582.152094082201,98.6527732873475,19.6945709081443
8,5,9,2,245,592.822761536789,97.9774033637306,19.1692363978796
9,1,1,2,257,5.00286756185964,101.012560571,11.6410262060876
9,1,2,2,252,3.80823148492112,101.118181890293,11.6644886432981
9,1,3,2,251,14.7750713022079,101.217236502338,12.4304853060438
9,1,4,2,258.5,4.4550167569501,100.90285143689,11.7617329954908
9,1,5,2,250,4.2332862152045,101.289007797918,11.9299133968269
9,2,1,1,406,459.695034008524,99.6570191762846,11.4357813160028
9,2,2,2,253.5,437.806461123281,100.706208585123,9.89241705384346
9,2,3,2,270.5,419.684241494945,99.2641606108577,10.986637468286
9,2,4,2,267.5,336.284997126807,98.0360259356898,9.78323533385824
9,2,5,2,275.5,400.269442949479,98.5719274898829,11.4012442306212
9,2,6,2,275,592.192708701488,100.759544459939,11.9796495152527
9,2,7,2,276.5,495.807437831668,99.8769065540501,11.6008614022941
9,2,8,2,265.5,517.788284166382,99.9645978523468,11.8212302813315
9,2,9,2,274,573.887487267752,99.5734947798523,11.9229588943517
9,3,1,1,416,573.114367845604,100.040635402859,11.832312373673
9,3,2,2,263.5,461.201769530232,98.2734787300988,10.7345062927603
9,3,3,2,314,482.512316383332,99.5877080089717,11.0398588229013
9,3,4,2,340,459.957086169831,101.02628377214,11.5035039854135
9,3,5,2,260.5,632.926133278907,100.086180391861,11.4608343837817
9,3,6,2,316,502.403985545243,100.781237751265,12.0916776161375
9,3,7,1,412,517.75557959224,101.031478047071,10.9052592094368
9,3,8,1,420,499.521522486582,100.258128541425,10.5607193436554
9,3,9,2,266,631.524511663016,102.269540988243,11.6918540763549
9,4,1,2,275.5,471.747636161454,99.8462518325263,10.4077560150149
9,4,2,1,406,456.682179732848,100.538445853979,9.63870710234741
9,4,3,2,269.5,491.965066358572,99.4599935104325,10.4654225669077
9,4,4,3,253,426.397615282547,99.975714030093,10.6547310270152
9,4,5,2,303.5,393.743762373916,99.9746394271267,10.8835684543484
9,4,6,2,254.5,628.865436260863,100.223558339186,12.195212979984
9,4,7,2,265.5,479.626666144077,99.2653796058604,10.4443210847942
9,4,8,3,245.666666666667,373.368389454358,99.2788975868946,10.1611424816905
9,4,9,2,269.5,556.123004516939,100.152046201456,11.4479040433935
9,5,1,2,261.5,513.332634799725,100.878084110974,11.0632036635642
9,5,2,2,272,399.861569989649,101.367494897095,10.8655116038092
9,5,3,2,265.5,511.685157108944,101.725711133647,11.2983492924693
9,5,4,1,423,499.16771992668,101.104996530742,10.9528744483499
9,5,5,1,408,480.962104745388,99.1003615345334,11.0218083361517
9,5,6,1,419,471.218811909774,99.0194205081825,10.4764390534735
9,5,7,2,317,801.433666103354,103.665797895766,12.9367964609046
9,5,8,2,265,409.797443644101,101.398867328692,10.494397306373
9,5,9,1,419,852.754740223269,102.310483474108,12.9936154634354
10,1,1,3,279.666666666667,3.17295859160855,100.418436185884,15.2975620786332
10,1,2,3,274,3.30443974441497,99.5784509819752,16.4451762935149
10,1,3,3,280,3.31441147307965,100.256774965086,16.691816853574
10,1,4,3,277.666666666667,3.68559884891191,100.277746550954,15.9846386494505
10,1,5,3,262,65.0375987498793,99.9805117294359,16.7561950860081
10,2,1,1,395,397.967195846154,97.1253603679088,15.816423007071
10,2,2,1,403,423.633309372961,96.576982390309,16.5274568791939
10,2,3,1,400,427.159803602585,96.3136876506652,15.5954469752239
10,2,4,1,417,464.479311865015,96.3498577031012,16.2886733945329
10,2,5,1,407,382.949619856453,94.0901606463459,16.5241217689742
10,2,6,1,401,580.766339904884,97.7229597874949,15.8508239483322
10,2,7,1,410,594.880725762419,98.2082490284865,15.7968759747713
10,2,8,1,402,650.099216265103,96.6719037224858,16.9828789161503
10,2,9,1,527,545.250220956303,98.0116878624474,15.7064012173378
10,3,1,2,331.5,604.152235599792,100.822053283173,16.0712615676047
10,3,2,2,326.5,577.291133723525,99.4900088441912,16.5266398399445
10,3,3,2,314.5,605.140352406683,99.7004262357642,16.2027813223085
10,3,4,2,308.5,715.430723858206,100.937060761345,16.5792261779849
